CodigoNotadeEmpenho,DatadoEmpenho,NomeUsuarioQueCriou,InstituicaoCodigoUnidadeGestora,NUMERO_PROCESSO,Valor Original,Valor Corrente,Saldo a Liquidar,Quantidade
2026160101NE000172,29/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538655/2026,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000173,29/01/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/2101382,"R$ 65,306.28","R$ 65,306.28","R$ 54,421.90",12
2026160101NE000174,29/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538656/2026,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000175,29/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538657/2026,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000176,29/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538658/2026,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000177,29/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538653/2026,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000178,29/01/2026,ANTONIO PAULO SOUZA,160101,2026/2093691,"R$ 48,824.28","R$ 48,824.28","R$ 12,206.07",4
2026160101NE000179,29/01/2026,ANTONIO PAULO SOUZA,160101,2026/2111949,"R$ 58,960.00","R$ 58,960.00","R$ 14,740.00",4
2026160101NE000180,29/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2089355,"R$ 75,494.62","R$ 75,494.62","R$ 34,064.62",19
2026160101NE000181,29/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2095370,"R$ 35,305.71","R$ 35,305.71","R$ 13,689.87",31
2026160101NE000182,29/01/2026,ANTONIO PAULO SOUZA,160101,2026/2098180,"R$ 29,970.50","R$ 29,970.50","R$ 21,126.74",15
2026160101NE000183,29/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2079253,"R$ 62,372.16","R$ 62,372.16","R$ 16,359.90",6
2026160101NE000184,29/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2098410,"R$ 26,416.61","R$ 26,416.61","R$ 18,916.61",27
2026160101NE000185,29/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2105034,"R$ 66,664.70","R$ 66,664.70","R$ 41,872.04",10
2026160101NE000186,29/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2092404,"R$ 74,450.07","R$ 74,450.07","R$ 25,541.25",21
2026160101NE000187,29/01/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/2101165,"R$ 47,909.72","R$ 47,909.72","R$ 18,775.34",32
2026160101NE000188,29/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2111779,"R$ 12,344.75","R$ 12,344.75",R$ 0.00,17
2026160101NE000189,29/01/2026,ANTONIO PAULO SOUZA,160101,2026/2111401,"R$ 4,151.91","R$ 4,151.91","R$ 2,292.78",27
2026160101NE000190,29/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2538445/2026,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000191,30/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538635/2026,"R$ 1,358.89",R$ 0.00,R$ 0.00,0
2026160101NE000192,30/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538676/2026,"R$ 1,358.89",R$ 0.00,R$ 0.00,0
2026160101NE000193,30/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538511/2026,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000194,30/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2060977,"-R$ 100,000.00",R$ 0.00,R$ 0.00,-100000
2026160101NE000195,30/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2060977,"R$ 100,000.00","R$ 100,000.00","R$ 1,801.27",1
2026160101NE000196,30/01/2026,ANTONIO PAULO SOUZA,160101,2026/2109502,"R$ 118,687.56","R$ 118,687.56","R$ 89,015.67",12
2026160101NE000197,30/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2110544,"R$ 4,162.74","R$ 4,162.74","R$ 2,815.08",17
2026160101NE000198,30/01/2026,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2109776,"R$ 6,436.09","R$ 6,436.09","R$ 4,233.61",31
2026160101NE000199,30/01/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/2109530,"R$ 22,332.64","R$ 22,332.64",R$ 0.00,19
2026160101NE000200,30/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2110353,"-R$ 4,839.02",R$ 0.00,R$ 0.00,-1
2026160101NE000201,30/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2110353,"R$ 4,839.02","R$ 4,839.02",R$ 0.00,1
2026160101NE000202,30/01/2026,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/2069010,"R$ 2,154,623.92","R$ 2,154,623.92",R$ 0.00,1
2026160101NE000203,30/01/2026,ALINNE MARIA TORRES DA ROCHA,160101,2026/2098577,"R$ 26,080.00","R$ 26,080.00","R$ 6,520.00",4
2026160101NE000204,30/01/2026,ANTONIO PAULO SOUZA,160101,2026/2134815,"R$ 2,951,050.00","R$ 2,951,050.00",R$ 0.00,1
2026160101NE000205,30/01/2026,ANTONIO PAULO SOUZA,160101,2026/2108473,"R$ 6,811.28","R$ 6,811.28","R$ 4,919.24",34
2026160101NE000206,30/01/2026,MARCIA LIMA COSTA,160101,2026/2101560,R$ 857.25,R$ 857.25,R$ 0.00,1
2026160101NE000207,30/01/2026,MARCIA LIMA COSTA,160101,2025/2101560,R$ 562.23,R$ 562.23,R$ 0.00,1
2026160101NE000208,30/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2093975,R$ 370.61,R$ 0.00,R$ 0.00,0
2026160101NE000209,30/01/2026,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2093975,-R$ 370.61,R$ 0.00,R$ 0.00,-1.5
2026160101NE000210,2/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538456/2026,"R$ 1,111.82",R$ 0.00,R$ 0.00,0
2026160101NE000211,2/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538454/2026,"R$ 1,111.82",R$ 0.00,R$ 0.00,0
2026160101NE000212,2/2/26,ALINNE MARIA TORRES DA ROCHA,160101,2026/2119288,"R$ 3,179.92","R$ 3,179.92","R$ 1,987.45",8
2026160101NE000213,2/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538437/2026,"R$ 1,111.82",R$ 0.00,R$ 0.00,0
2026160101NE000214,2/2/26,ALINNE MARIA TORRES DA ROCHA,160101,2026/2117771,"R$ 49,179.96","R$ 49,179.96","R$ 12,294.99",4
2026160101NE000215,2/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538507/2026,"R$ 1,111.82",R$ 0.00,R$ 0.00,0
2026160101NE000216,2/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538613/2026,"R$ 1,293.03","R$ 1,293.03",R$ 0.00,4.5
2026160101NE000217,2/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538636/2026,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000218,2/2/26,ANTONIO PAULO SOUZA,160101,2026/2114235,"R$ 5,193.77","R$ 5,193.77","R$ 3,116.24",22
2026160101NE000219,2/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538784/2026,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000220,2/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2093975,R$ 670.61,R$ 0.00,R$ 0.00,0
2026160101NE000221,2/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2100270,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000222,2/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2100139,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000223,2/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2094168,"R$ 1,358.89","R$ 1,358.89",R$ 0.00,5.5
2026160101NE000224,2/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2104967,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000225,2/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2100218,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000226,2/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2093604,R$ 123.54,R$ 123.54,R$ 0.00,0.5
2026160101NE000227,2/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2106684,"R$ 27,847.17","R$ 27,847.17","R$ 16,902.84",26
2026160101NE000228,2/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2117963,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000229,2/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2118087,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000230,2/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538676/2026,"-R$ 1,358.89",R$ 0.00,R$ 0.00,-5.5
2026160101NE000231,2/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2110331,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000232,3/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538582/2026,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000233,3/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538519/2026,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000234,3/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538792/2026,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000235,3/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538793/2026,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2026160101NE000236,3/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538723/2026,"R$ 1,358.89","R$ 1,358.89",R$ 0.00,5.5
2026160101NE000237,3/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538779/2026,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000238,3/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538780/2026,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000239,3/2/26,AUGUSTO CESAR BORGES DE OLIVEIRA,160101,2025/2503244,"R$ 940,239.41","R$ 940,239.41",R$ 0.00,1
2026160101NE000240,3/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538783/2026,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000241,3/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2025/2411629,"R$ 1,099,420.17","R$ 1,099,420.17",R$ 0.00,1
2026160101NE000242,3/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538724/2026,"R$ 1,358.89","R$ 1,358.89",R$ 0.00,5.5
2026160101NE000243,3/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538681/2026,"R$ 1,358.89","R$ 1,358.89",R$ 0.00,5.5
2026160101NE000244,3/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2093975,-R$ 670.61,R$ 0.00,R$ 0.00,-1.5
2026160101NE000245,3/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2026/2093975,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000246,3/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,2025/3223821,"R$ 1,232,636.35","R$ 1,232,636.35",R$ 0.00,1
2026160101NE000247,3/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538635/2026,"-R$ 1,358.89",R$ 0.00,R$ 0.00,-5.5
2026160101NE000248,3/2/26,ALINNE MARIA TORRES DA ROCHA,160101,E-2026/2130375,"R$ 12,393.81","R$ 12,393.81",R$ 0.00,3
2026160101NE000249,3/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2118980,"R$ 970,241.94","R$ 970,241.94",R$ 0.00,90
2026160101NE000250,3/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2118980,"R$ 5,096,350.39","R$ 5,096,350.39",R$ 0.00,416
2026160101NE000251,3/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2135583,"R$ 1,282,206.64","R$ 1,282,206.64",R$ 0.00,275
2026160101NE000252,3/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2118980,"R$ 7,711,812.11","R$ 7,711,812.11",R$ 0.00,649
2026160101NE000253,3/2/26,ALINNE MARIA TORRES DA ROCHA,160101,E-2026/2130375,"R$ 237,642.47","R$ 237,642.47",R$ 0.00,54
2026160101NE000254,3/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2136124,"R$ 190,726.00","R$ 190,726.00",R$ 0.00,47
2026160101NE000255,3/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2135583,"R$ 1,535,033.30","R$ 1,535,033.30",R$ 0.00,328
2026160101NE000256,3/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2134819,"R$ 222,560.00","R$ 222,560.00",R$ 0.00,52
2026160101NE000257,3/2/26,ALINNE MARIA TORRES DA ROCHA,160101,E-2026/2136397,"R$ 759,330.00","R$ 759,330.00",R$ 0.00,177
2026160101NE000258,3/2/26,ALINNE MARIA TORRES DA ROCHA,160101,E-2026/2136397,"R$ 630,630.00","R$ 630,630.00",R$ 0.00,147
2026160101NE000259,3/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2137776,"R$ 2,315.65","R$ 2,315.65",R$ 0.00,1
2026160101NE000260,3/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2140577,"R$ 57,023.79","R$ 57,023.79",R$ 0.00,3
2026160101NE000261,3/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2140577,"R$ 331,684.71","R$ 331,684.71",R$ 0.00,30
2026160101NE000262,3/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2140577,"R$ 544,589.16","R$ 544,589.16",R$ 0.00,39
2026160101NE000263,3/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,2023/835198,"R$ 706,912.63","R$ 706,912.63",R$ 0.00,1
2026160101NE000264,3/2/26,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/3624302,"R$ 2,165,291.23",R$ 0.00,R$ 0.00,0
2026160101NE000265,3/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1538493/2026,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000266,3/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,2023/1386201,"R$ 178,654.40","R$ 178,654.40",R$ 0.00,1
2026160101NE000267,3/2/26,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/3624302,"-R$ 2,165,291.23",R$ 0.00,R$ 0.00,-1
2026160101NE000268,4/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2117822,"R$ 10,251.60","R$ 10,251.60","R$ 7,577.25",12
2026160101NE000269,4/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2143621,"R$ 9,734.42","R$ 9,734.42",R$ 0.00,2
2026160101NE000270,4/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2143621,"R$ 170,352.35","R$ 170,352.35",R$ 0.00,35
2026160101NE000271,4/2/26,ALINNE MARIA TORRES DA ROCHA,160101,E-2026/2133782,"R$ 36,952.31",R$ 0.00,R$ 0.00,0
2026160101NE000272,4/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2138070,"R$ 686,400.00","R$ 686,400.00",R$ 0.00,160
2026160101NE000273,4/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2138070,"R$ 849,420.00","R$ 849,420.00",R$ 0.00,198
2026160101NE000274,4/2/26,ALINNE MARIA TORRES DA ROCHA,160101,E-2026/2117577,"R$ 4,289.06","R$ 4,289.06","R$ 2,108.15",6
2026160101NE000275,4/2/26,ALINNE MARIA TORRES DA ROCHA,160101,E-2026/2116853,"R$ 5,922.14","R$ 5,922.14","R$ 2,993.60",7
2026160101NE000276,4/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2116685,"R$ 3,032.69","R$ 3,032.69",R$ 303.20,4
2026160101NE000277,4/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2147630,"R$ 974,302.75","R$ 974,302.75",R$ 0.00,217
2026160101NE000278,4/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2147630,"R$ 1,456,547.67",R$ 0.00,R$ 0.00,0
2026160101NE000279,4/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2023/347309,"R$ 618,025.95","R$ 618,025.95",R$ 0.00,1
2026160101NE000280,4/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,1538437/2026,"-R$ 1,111.82",R$ 0.00,R$ 0.00,-4.5
2026160101NE000281,4/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2085751,"R$ 130,765.44","R$ 130,765.44","R$ 34,299.12",5
2026160101NE000282,4/2/26,AUGUSTO CESAR BORGES DE OLIVEIRA,160101,2025/725688,"R$ 800,605.09","R$ 800,605.09",R$ 0.00,1
2026160101NE000283,4/2/26,AUGUSTO CESAR BORGES DE OLIVEIRA,160101,20221369907,"R$ 184,203.47","R$ 184,203.47",R$ 0.00,1
2026160101NE000284,4/2/26,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2026/2066484,"R$ 81,235.92","R$ 81,235.92","R$ 60,926.94",12
2026160101NE000285,4/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2023/1052243,"R$ 718,709.91","R$ 718,709.91",R$ 0.00,1
2026160101NE000286,4/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2141664,"R$ 360,360.00","R$ 360,360.00",R$ 0.00,84
2026160101NE000287,4/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2141664,"R$ 823,680.00","R$ 823,680.00",R$ 0.00,192
2026160101NE000288,4/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,E-2026/2118227,"R$ 62,293.26","R$ 62,293.26","R$ 43,093.26",10
2026160101NE000289,4/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2142095,"R$ 329,590.36","R$ 329,590.36",R$ 0.00,14
2026160101NE000290,4/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2133280,"R$ 185,200.00","R$ 185,200.00","R$ 46,300.00",4
2026160101NE000291,4/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2133022,"R$ 49,622.28","R$ 49,622.28","R$ 12,405.57",4
2026160101NE000292,4/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,2026/2132364,"R$ 56,000.00","R$ 56,000.00","R$ 14,000.00",4
2026160101NE000293,4/2/26,ANTONIO PAULO SOUZA,160101,2026/2131366,"R$ 40,122.74","R$ 40,122.74","R$ 20,281.82",7
2026160101NE000294,4/2/26,ANTONIO PAULO SOUZA,160101,2026/2131693,"R$ 7,237.27","R$ 7,237.27","R$ 4,842.58",10
2026160101NE000295,4/2/26,ENILSON SANTANA MOREIRA BITTENCOURT,160101,1538454/2026,"-R$ 1,111.82",R$ 0.00,R$ 0.00,-4.5
2026160101NE000296,4/2/26,ENILSON SANTANA MOREIRA BITTENCOURT,160101,1538456/2026,"-R$ 1,111.82",R$ 0.00,R$ 0.00,-4.5
2026160101NE000297,4/2/26,ENILSON SANTANA MOREIRA BITTENCOURT,160101,1538507/2026,"-R$ 1,111.82",R$ 0.00,R$ 0.00,-4.5
2026160101NE000298,4/2/26,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2026/1538799,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000299,4/2/26,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2026/1538782,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000300,5/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538812,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000301,5/2/26,ALINNE MARIA TORRES DA ROCHA,160101,E-2026/2130052,"R$ 40,120.00","R$ 40,120.00","R$ 10,030.00",4
2026160101NE000302,5/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,2023/1121393,"R$ 80,915.75","R$ 80,915.75",R$ 0.00,1
2026160101NE000303,5/2/26,ALINNE MARIA TORRES DA ROCHA,160101,E-2026/2130844,"R$ 187,248.56","R$ 187,248.56","R$ 71,821.28",5
2026160101NE000304,5/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538712,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000305,5/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538814,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000306,5/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2130352,"R$ 2,274.99","R$ 2,274.99",R$ 610.35,5
2026160101NE000307,5/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538815,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2026160101NE000308,5/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2161552,"R$ 517,133.76","R$ 517,133.76",R$ 0.00,96
2026160101NE000309,5/2/26,ALINNE MARIA TORRES DA ROCHA,160101,E-2026/2123961,"R$ 155,959.28","R$ 155,959.28","R$ 77,979.64",4
2026160101NE000310,5/2/26,AUGUSTO CESAR BORGES DE OLIVEIRA,160101,2024/1257961,"R$ 1,615,446.77","R$ 1,615,446.77",R$ 0.00,1
2026160101NE000311,5/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2153877,"R$ 57,849.87","R$ 57,849.87",R$ 0.00,13
2026160101NE000312,5/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2153877,"R$ 177,999.60","R$ 177,999.60",R$ 0.00,40
2026160101NE000313,5/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538530,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2026160101NE000314,5/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2153653,"R$ 102,120.00","R$ 102,120.00",R$ 0.00,23
2026160101NE000315,5/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2153653,"R$ 377,400.00","R$ 377,400.00",R$ 0.00,85
2026160101NE000316,5/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2153537,"R$ 729,798.36","R$ 729,798.36",R$ 0.00,164
2026160101NE000317,5/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2153537,"R$ 1,067,997.60","R$ 1,067,997.60",R$ 0.00,240
2026160101NE000318,5/2/26,AUGUSTO CESAR BORGES DE OLIVEIRA,160101,2024/1138794,"R$ 1,365,177.99","R$ 1,365,177.99",R$ 0.00,1
2026160101NE000319,5/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2147823,"R$ 32,658.72","R$ 32,658.72",R$ 0.00,8
2026160101NE000320,5/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538704,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000321,5/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2147823,"R$ 309,995.88","R$ 309,995.88",R$ 0.00,71
2026160101NE000322,5/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538725,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000323,5/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2150607,"R$ 137,467.60","R$ 137,467.60",R$ 0.00,1
2026160101NE000324,5/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2025/3739180,"R$ 3,992,193.62","R$ 3,992,193.62",R$ 0.00,1
2026160101NE000325,5/2/26,AUGUSTO CESAR BORGES DE OLIVEIRA,160101,1078917/2020,"R$ 491,542.27","R$ 491,542.27",R$ 0.00,1
2026160101NE000326,5/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538716,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000327,5/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2128596,"R$ 35,384.08","R$ 35,384.08","R$ 8,846.02",4
2026160101NE000328,5/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538694,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000329,5/2/26,ANTONIO PAULO SOUZA,160101,E-2026/2123874,"R$ 47,813.16","R$ 47,813.16","R$ 34,613.16",11
2026160101NE000330,5/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538706,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000331,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 201,930.62","R$ 201,930.62",R$ 0.00,1
2026160101NE000332,5/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538709,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000333,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 1,646,972.04","R$ 1,646,972.04",R$ 0.00,1
2026160101NE000334,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 54,191.32","R$ 54,191.32",R$ 0.00,1
2026160101NE000335,5/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538489,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000336,5/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538508,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000337,5/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2153791,"R$ 177,600.00","R$ 177,600.00",R$ 0.00,40
2026160101NE000338,5/2/26,HELDER LUIS DE OLIVEIRA BRITO,160101,E-2026/2153791,"R$ 541,680.00","R$ 541,680.00",R$ 0.00,122
2026160101NE000339,5/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538683,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2026160101NE000340,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,R$ 984.79,R$ 984.79,R$ 0.00,1
2026160101NE000341,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 4,280.54","R$ 4,280.54",R$ 0.00,1
2026160101NE000342,5/2/26,CARLOS EDUARDO MENDONÇA DA ROCHA,160101,2026/1538843,"R$ 1,005.69","R$ 1,005.69",R$ 0.00,3.5
2026160101NE000343,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 1,086.10","R$ 1,086.10",R$ 0.00,1
2026160101NE000344,5/2/26,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2026/2154045,"R$ 502,628.21","R$ 502,628.21",R$ 0.00,1
