CodigoNotadeEmpenho,DatadoEmpenho,NomeUsuarioQueCriou,InstituicaoCodigoUnidadeGestora,NUMERO_PROCESSO,Valor Original,Valor Corrente,Saldo a Liquidar,Quantidade
2025160101NE000525,19/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2170446,"R$ 1,019,111.72","R$ 1,019,111.72",R$ 0.00,431827
2025160101NE000526,19/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2170446,"R$ 694,743.88","R$ 694,743.88",R$ 0.00,294383
2025160101NE000527,19/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2170285,"R$ 57,023.79","R$ 57,023.79",R$ 0.00,3
2025160101NE000528,19/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2170285,"R$ 331,684.71","R$ 331,684.71",R$ 0.00,30
2025160101NE000529,19/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2170285,"R$ 855,357.25","R$ 855,357.25",R$ 0.00,65
2025160101NE000530,19/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2175510,"R$ 257,087.67","R$ 257,087.67",R$ 0.00,57
2025160101NE000531,19/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2170520,"R$ 1,318,433.30","R$ 1,318,433.30",R$ 0.00,497522
2025160101NE000532,19/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2170520,"R$ 3,123,099.20","R$ 3,123,099.20",R$ 0.00,1178528
2025160101NE000533,19/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2169966,"R$ 970,241.94","R$ 970,241.94",R$ 0.00,90
2025160101NE000534,19/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2169966,"R$ 5,096,350.39","R$ 5,096,350.39",R$ 0.00,416
2025160101NE000535,19/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2169966,"R$ 7,711,812.11","R$ 7,711,812.11",R$ 0.00,649
2025160101NE000536,19/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532505/2025,"R$ 1,605.96","R$ 1,605.96",R$ 0.00,6.5
2025160101NE000537,19/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532508/2025,"R$ 1,605.96","R$ 1,605.96",R$ 0.00,6.5
2025160101NE000538,19/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2163978,"R$ 216,000.00","R$ 216,000.00",R$ 0.00,1
2025160101NE000539,19/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2163978,"R$ 324,000.00","R$ 324,000.00",R$ 0.00,1
2025160101NE000540,19/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532509/2025,"R$ 1,605.96","R$ 1,605.96",R$ 0.00,6.5
2025160101NE000541,19/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1522506/2025,"R$ 1,605.96","R$ 1,605.96",R$ 0.00,6.5
2025160101NE000542,19/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532507/2025,"R$ 1,605.96","R$ 1,605.96",R$ 0.00,6.5
2025160101NE000543,19/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2174885,"R$ 31,990.64","R$ 31,990.64",R$ 0.00,4
2025160101NE000544,19/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2160292,"R$ 48,000.00","R$ 48,000.00",R$ 0.00,4
2025160101NE000545,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532540/2025,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2025160101NE000546,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532586/2025,R$ 431.01,R$ 431.01,R$ 0.00,1.5
2025160101NE000547,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532351/2025,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2025160101NE000548,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532352/2025,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2025160101NE000549,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532579/2025,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2025160101NE000550,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532575/2025,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2025160101NE000551,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532545/2025,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2025160101NE000552,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532542/2025,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2025160101NE000553,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532546/2025,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2025160101NE000554,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532547/2025,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2025160101NE000555,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532550/2025,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2025160101NE000556,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532582/2025,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2025160101NE000557,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532587/2025,R$ 143.67,R$ 143.67,R$ 0.00,0.5
2025160101NE000558,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532606/2025,R$ 431.01,R$ 431.01,R$ 0.00,1.5
2025160101NE000559,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532565/2025,R$ 864.75,R$ 864.75,R$ 0.00,3.5
2025160101NE000560,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532543/2025,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2025160101NE000561,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532622/2025,R$ 370.61,R$ 370.61,R$ 0.00,1.5
2025160101NE000562,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532612/2025,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2025160101NE000563,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532613/2025,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2025160101NE000564,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532566/2025,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2025160101NE000565,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532567/2025,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2025160101NE000566,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532569/2025,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2025160101NE000567,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2174851,"R$ 46,947.12","R$ 46,947.12",R$ 0.00,4
2025160101NE000568,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2169082,"R$ 44,601.68","R$ 44,601.68",R$ 0.00,4
2025160101NE000569,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2175365,"R$ 62,998.80","R$ 62,998.80",R$ 0.00,12
2025160101NE000570,20/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532483/2025,"R$ 1,111.82","R$ 1,111.82",R$ 0.00,4.5
2025160101NE000571,20/02/2025,EDYJANES ANGELO DA SILVA,160101,2025/2207727,"R$ 5,734.33","R$ 5,734.33",R$ 448.28,12
2025160101NE000572,21/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2159719,"R$ 162,800.00","R$ 162,800.00",R$ 0.00,4
2025160101NE000573,21/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2186509,"R$ 54,093.36","R$ 54,093.36",R$ 0.00,4
2025160101NE000574,21/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2199246,"R$ 86,799.20","R$ 86,799.20",R$ 0.00,4
2025160101NE000575,21/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2164232,"R$ 85,361.64","R$ 62,124.18",R$ 0.00,12
2025160101NE000576,21/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2165655,"R$ 44,548.84","R$ 44,548.84",R$ 0.00,4
2025160101NE000577,21/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2172444,"R$ 59,255.40","R$ 59,255.40",R$ 0.00,12
2025160101NE000578,21/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532594/2025,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2025160101NE000579,21/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,1532595/2025,R$ 617.68,R$ 617.68,R$ 0.00,2.5
2025160101NE000580,21/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2095877,"R$ 3,044,200.00","R$ 2,951,050.00",R$ 0.00,0
2025160101NE000581,21/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2176108,"R$ 28,821.12","R$ 28,821.12",R$ 0.00,4
2025160101NE000582,21/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2179119,"R$ 118,023.20","R$ 118,023.20",R$ 0.00,4
2025160101NE000583,21/02/2025,AUGUSTO CESAR BORGES DE OLIVEIRA,160101,2025/2090260,"R$ 776,000.00","R$ 776,000.00",R$ 0.00,80000
2025160101NE000584,21/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2165270,"R$ 38,323.20","R$ 38,323.20",R$ 0.00,10
2025160101NE000585,21/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2203823,"R$ 3,002.37","R$ 3,002.37",R$ 0.00,4
2025160101NE000586,21/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2191494,"R$ 54,093.36","R$ 54,093.36",R$ 0.00,4
2025160101NE000587,21/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2163844,"R$ 66,074.96","R$ 66,074.96",R$ 0.00,4
2025160101NE000588,21/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2194033,"R$ 84,873.24","R$ 84,873.24",R$ 0.00,4
2025160101NE000589,21/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2185605,"R$ 61,349.68","R$ 61,349.68",R$ 0.00,4
2025160101NE000590,21/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2197412,"R$ 87,411.76","R$ 87,411.76",R$ 0.00,4
2025160101NE000591,21/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2178251,"R$ 95,692.64","R$ 95,692.64",R$ 0.00,4
2025160101NE000592,24/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2199386,"R$ 4,320.02","R$ 4,320.02",R$ 0.00,9
2025160101NE000593,24/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2218346,"R$ 5,170.69","R$ 5,170.69",R$ 0.36,8
2025160101NE000594,24/02/2025,EDYJANES ANGELO DA SILVA,160101,2025/2229259,"R$ 68,585.96","R$ 68,585.96",R$ 0.00,4
2025160101NE000595,24/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2213777,"R$ 60,000.00","R$ 60,000.00",R$ 0.00,12
2025160101NE000596,24/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2236565,"R$ 1,301,694.50","R$ 1,301,694.50",R$ 0.00,89249
2025160101NE000597,24/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2160413,"R$ 83,456.28","R$ 83,456.28",R$ 0.00,4
2025160101NE000598,24/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2182887,"R$ 33,056.88","R$ 33,056.88",R$ 0.00,4
2025160101NE000599,24/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2189078,"R$ 45,725.60","R$ 45,725.60",R$ 0.00,4
2025160101NE000600,24/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2192175,"R$ 107,741.88","R$ 107,741.88",R$ 0.00,4
2025160101NE000601,24/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2179805,"R$ 166,334.88","R$ 166,334.88",R$ 0.00,4
2025160101NE000602,24/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2023/341931,"R$ 865,755.02","R$ 865,755.02",R$ 0.00,1
2025160101NE000603,24/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2188316,"R$ 140,000.00","R$ 140,000.00",R$ 0.00,4
2025160101NE000604,24/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2160343,"R$ 35,384.08","R$ 35,384.08",R$ 0.00,4
2025160101NE000605,24/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2079929,"R$ 60,000.00","R$ 60,000.00","R$ 60,000.00",1
2025160101NE000606,24/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2194073,"R$ 3,480.00","R$ 3,480.00",R$ 0.00,3000
2025160101NE000607,24/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2189653,"R$ 293,859.20","R$ 293,859.20",R$ 0.00,43000
2025160101NE000608,24/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2188115,"R$ 542,434.39","R$ 542,434.39",R$ 0.00,43511
2025160101NE000609,24/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2030976,"R$ 650,000.00","R$ 650,000.00","R$ 650,000.00",1
2025160101NE000610,24/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2030976,"R$ 3,600,000.00","R$ 3,600,000.00","R$ 3,600,000.00",1
2025160101NE000611,24/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2149693,"R$ 1,644,000.00","R$ 1,644,000.00",R$ 0.00,60000
2025160101NE000612,24/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2088694,"R$ 3,286,195.60","R$ 3,286,195.60",R$ 0.00,202280
2025160101NE000613,24/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2030976,"R$ 1,900,000.00","R$ 1,900,000.00","R$ 1,900,000.00",1
2025160101NE000614,24/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2030976,"R$ 6,000.00","R$ 6,000.00","R$ 6,000.00",1
2025160101NE000615,24/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2059968,"R$ 1,004,167.24","R$ 1,004,167.24",R$ 0.00,185032
2025160101NE000616,24/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2095738,"R$ 1,695,600.00","R$ 1,695,600.00",R$ 0.00,216000
2025160101NE000617,24/02/2025,ENILSON SANTANA MOREIRA BITTENCOURT,160101,2025/2094556,"R$ 300,000.00","R$ 300,000.00","R$ 300,000.00",1
2025160101NE000618,24/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2139330,"R$ 120,620.72","R$ 120,620.72",R$ 0.00,4
2025160101NE000619,24/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2181028,"R$ 65,521.88","R$ 65,521.88",R$ 0.00,4
2025160101NE000620,24/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2173356,"R$ 149,979.88","R$ 149,979.88",R$ 0.00,4
2025160101NE000621,24/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2160549,"R$ 39,490.00","R$ 39,490.00",R$ 0.00,12
2025160101NE000622,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 78,588.33","R$ 78,588.33",R$ 0.00,1
2025160101NE000623,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,R$ 338.57,R$ 338.57,R$ 0.00,1
2025160101NE000624,25/02/2025,ADRIANA BATISTA FONSECA,160101,2025/2255143,R$ 94.30,R$ 94.30,R$ 0.00,0
2025160101NE000625,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 13,322.75","R$ 13,322.75",R$ 0.00,1
2025160101NE000626,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 54,121.83","R$ 54,121.83",R$ 0.00,1
2025160101NE000627,25/02/2025,ADRIANA BATISTA FONSECA,160101,2025/2255143,"R$ 4,806.56","R$ 4,806.56",R$ 0.00,0
2025160101NE000628,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,R$ 180.52,R$ 180.52,R$ 0.00,1
2025160101NE000629,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 3,395.70","R$ 3,395.70",R$ 0.00,1
2025160101NE000630,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 24,928.24","R$ 24,928.24",R$ 0.00,1
2025160101NE000631,25/02/2025,ADRIANA BATISTA FONSECA,160101,2025/2255143,"R$ 1,163.76","R$ 1,163.76",R$ 0.00,0
2025160101NE000632,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 398,321.16","R$ 398,321.16",R$ 0.00,1
2025160101NE000633,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,R$ 402.41,R$ 402.41,R$ 0.00,1
2025160101NE000634,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 1,232.92","R$ 1,232.92",R$ 0.00,1
2025160101NE000635,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,R$ 183.09,R$ 183.09,R$ 0.00,1
2025160101NE000636,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 35,898.32","R$ 35,898.32",R$ 0.00,1
2025160101NE000637,25/02/2025,ADRIANA BATISTA FONSECA,160101,2025/2255143,"R$ 14,528.99","R$ 14,528.99",R$ 0.00,0
2025160101NE000638,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 44,208.46","R$ 44,208.46",R$ 0.00,1
2025160101NE000639,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,R$ 297.98,R$ 297.98,R$ 0.00,1
2025160101NE000640,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,R$ 370.59,R$ 370.59,R$ 0.00,1
2025160101NE000641,25/02/2025,ADRIANA BATISTA FONSECA,160101,2025/2255143,"R$ 177,119.96","R$ 177,119.96",R$ 0.00,0
2025160101NE000642,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 112,233.65","R$ 112,233.65",R$ 0.00,1
2025160101NE000643,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,R$ 86.83,R$ 86.83,R$ 0.00,1
2025160101NE000644,25/02/2025,ADRIANA BATISTA FONSECA,160101,2025/2255143,R$ 897.06,R$ 897.06,R$ 0.00,0
2025160101NE000645,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,R$ 520.85,R$ 520.85,R$ 0.00,1
2025160101NE000646,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 1,065,788.04","R$ 1,065,788.04",R$ 0.00,1
2025160101NE000647,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 1,332.53","R$ 1,332.53",R$ 0.00,1
2025160101NE000648,25/02/2025,ADRIANA BATISTA FONSECA,160101,2025/2255143,"R$ 88,565.40","R$ 88,565.40",R$ 0.00,0
2025160101NE000649,25/02/2025,ADRIANA BATISTA FONSECA,160101,2025/2255143,"R$ 261,707.00","R$ 261,707.00",R$ 0.00,0
2025160101NE000650,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 1,858,668.64","R$ 1,858,668.64",R$ 0.00,1
2025160101NE000651,25/02/2025,ADRIANA BATISTA FONSECA,160101,2025/2255143,"R$ 1,042.46","R$ 1,042.46",R$ 0.00,0
2025160101NE000652,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 842,550.55","R$ 842,550.55",R$ 0.00,1
2025160101NE000653,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 272,268.89","R$ 272,268.89",R$ 0.00,1
2025160101NE000654,25/02/2025,ADRIANA BATISTA FONSECA,160101,2025/2255143,"R$ 1,680,476.51","R$ 1,680,476.51",R$ 0.00,0
2025160101NE000655,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 839,331.83","R$ 839,331.83",R$ 0.00,1
2025160101NE000656,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 2,544.10","R$ 2,544.10",R$ 0.00,1
2025160101NE000657,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 3,255.85","R$ 3,255.85",R$ 0.00,1
2025160101NE000658,25/02/2025,ADRIANA BATISTA FONSECA,160101,2025/2255143,"R$ 559,298.43",R$ 0.00,R$ 0.00,-559298.43
2025160101NE000659,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 395,454.27","R$ 395,454.27",R$ 0.00,1
2025160101NE000660,25/02/2025,ADRIANA BATISTA FONSECA,160101,2025/2255143,"-R$ 559,298.43",R$ 0.00,R$ 0.00,-559298.43
2025160101NE000661,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 1,811.04","R$ 1,811.04",R$ 0.00,1
2025160101NE000662,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 4,620.05","R$ 4,620.05",R$ 0.00,1
2025160101NE000663,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 2,590.81","R$ 2,590.81",R$ 0.00,1
2025160101NE000664,25/02/2025,ADRIANA BATISTA FONSECA,160101,2025/2255143,"R$ 559,298.49","R$ 559,298.49",R$ 0.00,0
2025160101NE000665,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 13,647.00","R$ 13,647.00",R$ 0.00,1
2025160101NE000666,25/02/2025,ELISANDRA CRISTINA COSTA RODRIGUES,160101,2025/2215436,"R$ 3,230.32","R$ 3,230.32",R$ 0.00,5
2025160101NE000667,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 1,126.75","R$ 1,126.75",R$ 0.00,1
2025160101NE000668,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 7,603,722.06","R$ 7,603,722.06",R$ 0.00,1
2025160101NE000669,25/02/2025,ADRIANA BATISTA FONSECA,160101,2025/2255143,"R$ 4,100,272.05","R$ 4,100,272.05",R$ 0.00,0
2025160101NE000670,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 44,256.00","R$ 44,256.00",R$ 0.00,1
2025160101NE000671,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 2,245.16","R$ 2,245.16",R$ 0.00,1
2025160101NE000672,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 9,447.93","R$ 9,447.93",R$ 0.00,1
2025160101NE000673,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 21,466.23","R$ 21,466.23",R$ 0.00,1
2025160101NE000674,25/02/2025,ADRIANA BATISTA FONSECA,160101,2025/2255143,"R$ 136,227.83","R$ 136,227.83",R$ 0.00,0
2025160101NE000675,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,R$ 596.72,R$ 596.72,R$ 0.00,1
2025160101NE000676,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,R$ 368.03,R$ 368.03,R$ 0.00,1
2025160101NE000677,25/02/2025,ADRIANA BATISTA FONSECA,160101,2025/2255143,"R$ 12,091.93","R$ 12,091.93",R$ 0.00,0
2025160101NE000678,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 1,370.52","R$ 1,370.52",R$ 0.00,1
2025160101NE000679,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 23,381.22","R$ 23,381.22",R$ 0.00,1
2025160101NE000680,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 1,250.04","R$ 1,250.04",R$ 0.00,1
2025160101NE000681,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 1,118,734.08","R$ 1,118,734.08",R$ 0.00,1
2025160101NE000682,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,R$ 484.61,R$ 484.61,R$ 0.00,1
2025160101NE000683,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 262,093.86","R$ 262,093.86",R$ 0.00,1
2025160101NE000684,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,R$ 750.03,R$ 750.03,R$ 0.00,1
2025160101NE000685,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,R$ 571.91,R$ 571.91,R$ 0.00,1
2025160101NE000686,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 427,860.43","R$ 427,860.43",R$ 0.00,1
2025160101NE000687,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,R$ 89.13,R$ 89.13,R$ 0.00,1
2025160101NE000688,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,R$ 529.86,R$ 529.86,R$ 0.00,1
2025160101NE000689,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 1,612.92","R$ 1,612.92",R$ 0.00,1
2025160101NE000690,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,R$ 402.70,R$ 402.70,R$ 0.00,1
2025160101NE000691,25/02/2025,ADRIANA BATISTA FONSECA,160101,2025/2255143,"R$ 27,180.20","R$ 27,180.20",R$ 0.00,0
2025160101NE000692,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,R$ 944.88,R$ 944.88,R$ 0.00,1
2025160101NE000693,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 12,449.10","R$ 12,449.10",R$ 0.00,1
2025160101NE000694,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,R$ 583.75,R$ 583.75,R$ 0.00,1
2025160101NE000695,25/02/2025,ANDREA DO SOCORRO DA SILVA SANTOS,160101,2025/2255143,"R$ 8,702.81","R$ 8,702.81",R$ 0.00,1
