OrdemBancaria,DatadoPagamento,DocumentodeLiquidacao,CodigoUnidadeGestora,NomeUsuarioQueCriou,Finalidade,Valor
2025160101OB00526,27/01/2025,2025160101DL000303,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. FOPAG DE JANEIRO/2025,"R$ 20,106,279.98"
2025160101OB00527,27/01/2025,2025160101DL000304,160101,batch,"PARA PARTICIPAR DE GRUPO DE TRABALHO DO PROJETO DE LEI DA POLÍTICA ESTADUAL DE EDUCAÇÃO INDÍGENA ESCOLAR - DECRETO Nº 4. 430 - 21/01/2025. LOCAL: JACAREACANGA / BELÉM / JACAREACANGA PERÍODO: 27 A 30/01/2025 VALOR: R$ 864,75 PRD: 105785",-R$ 864.75
2025160101OB00528,27/01/2025,2025160101DL000010,160101,batch,"pgt, iss br","-R$ 15,368.56"
2025160101OB00529,27/01/2025,2025160101DL000169,160101,batch,PGT. ISS NF.7293/OUT/24 - ANANINDEUA,"-R$ 28,775.54"
2025160101OB00530,28/01/2025,2025160101DL000304,160101,ELIANE CRISTINA DA CUNHA LEAL,"REGULARIZAÇÃO DO PAGAMENTO REGISTRADO PELA OB.00525 E CANCELADO PELA OB.00527. OBJETIVO: PARA PARTICIPAR DE GRUPO DE TRABALHO DO PROJETO DE LEI DA POLÍTICA ESTADUAL DE EDUCAÇÃO INDÍGENA ESCOLAR - DECRETO Nº 4. 430 - 21/01/2025. LOCAL: JACAREACANGA / BELÉM / JACAREACANGA PERÍODO: 27 A 30/01/2025 VALOR: R$ 864,75 PRD: 105785",R$ 864.75
2025160101OB00531,28/01/2025,2025160101DL000305,160101,MARCIA MARIA DA SILVA ARAUJO,diarias prd 105809 28 / 01 a 01 / 02 / 2025 belem / bragança,"R$ 1,111.82"
2025160101OB00532,28/01/2025,2025160101DL000306,160101,LEA FERREIRA DA SILVA,PAG REF DIARIAS PRD 105811 PER 28 A 01/02/25 MUN BELEM/BRAGANÇA,"R$ 1,111.82"
2025160101OB00533,28/01/2025,2025160101DL000010,160101,PAULO JORGE BRITO BORGES,PGT ISS. OUT/24-C.062/21,"R$ 15,368.56"
2025160101OB00534,28/01/2025,2025160101DL000307,160101,MARCIA MARIA DA SILVA ARAUJO,DIARIAS PRD 105813 28 / 01 A 01 / 02 / 2025 BELEM / BRAGANÇA,"R$ 1,111.82"
2025160101OB00535,28/01/2025,2025160101DL000169,160101,PAULO JORGE BRITO BORGES,PGT. ISS NF.7293-ANANIN,"R$ 28,775.54"
2025160101OB00536,28/01/2025,2025160101DL000104,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT ISS, KAPA, SETEMBRO DE 2024, CONTRATO 332/18, NF 11713628 E 11713625 DE 2024. PROCESSO: 1199513/24.","R$ 27,742.16"
2025160101OB00537,28/01/2025,2025160101DL000104,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT IR, KAPA, SETEMBRO DE 2024, CONTRATO 332/18, NF 11713628 E 11713625 DE 2024. PROCESSO: 1199513/24.","R$ 26,632.48"
2025160101OB00538,28/01/2025,2025160101DL000067,160101,PAULO JORGE BRITO BORGES,PGT. ISS SANTARÉM/11 D OUT,"R$ 1,407.95"
2025160101OB00539,28/01/2025,2025160101DL000067,160101,PAULO JORGE BRITO BORGES,PGT ISS SANTARÉM,R$ 351.99
2025160101OB00540,28/01/2025,2025160101DL000067,160101,PAULO JORGE BRITO BORGES,PGT. ISS SANTARÉM/11 D OUT,"-R$ 1,407.95"
2025160101OB00541,28/01/2025,2025160101DL000303,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. PREVIDENCIA (CEDIDO) DA FOLHA DE JANEIRO/2025,R$ 462.00
2025160101OB00542,28/01/2025,2025160101DL000084,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT ISS, KAPA, CONTRATO 062/24, 02/08 A 30/08 DE 2024. PROCESSO: 11713620/24.","R$ 10,524.05"
2025160101OB00543,28/01/2025,2025160101DL000303,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. PREVIDENCIA (CEDIDO) DA FOLHA DE JANEIRO/2025,"R$ 1,055.36"
2025160101OB00544,28/01/2025,2025160101DL000084,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT IR, KAPA, 02/08 A 30/08 DE 2024, CONTRATO 062/24, NF 11713620/24. PROCESSO: 11713620/24.","R$ 10,103.09"
2025160101OB00545,28/01/2025,2025160101DL000303,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. PREVIDENCIA (CEDIDO) DA FOLHA DE JANEIRO/2025,R$ 857.25
2025160101OB00546,28/01/2025,2025160101DL000303,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. IASEP DA FOLHA DE JANEIRO/2025,"R$ 2,750,655.78"
2025160101OB00547,28/01/2025,2025160101DL000303,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. FUNPREV DA FOLHA DE JANEIRO/2025,"R$ 3,753.87"
2025160101OB00548,28/01/2025,2025160101DL000303,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. FINANPREV DA FOLHA DE JANEIRO/2025,"R$ 6,436,444.71"
2025160101OB00549,28/01/2025,2025160101DL000303,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. INSS DA FOLHA DE JANEIRO/2025,"R$ 23,768.27"
2025160101OB00550,28/01/2025,2025160101DL000303,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. PENSÃO ALIMENTICIA DA FOLHA DE JANEIRO/2025,"R$ 166,944.35"
2025160101OB00551,28/01/2025,2025160101DL000303,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. OUTROS CONSIGNATARIOS DA FOLHA DE JANEIRO/2025,"R$ 7,747,900.93"
2025160101OB00552,28/01/2025,2025160101DL000067,160101,PAULO JORGE BRITO BORGES,PGT ISS SANTARÉM,"R$ 1,407.95"
2025160101OB00553,28/01/2025,2025160101DL000303,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. DECISAO JUDICIAL DA FOLHA DE JANEIRO/2025,R$ 471.90
2025160101OB00554,28/01/2025,2025160101DL000303,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. DECISAO JUDICIAL DA FOLHA DE JANEIRO/2025,R$ 398.05
2025160101OB00555,28/01/2025,2025160101DL000303,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. DECISAO JUDICIAL DA FOLHA DE JANEIRO/2025,R$ 320.00
2025160101OB00556,28/01/2025,2025160101DL000303,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. DECISAO JUDICIAL DA FOLHA DE JANEIRO/2025,R$ 333.33
2025160101OB00557,28/01/2025,2025160101DL000310,160101,LEA FERREIRA DA SILVA,PAG REF DIARIAS PRD 105776 PER. 31/ 01 A 02/02/25 MUN. BELÉM/BRAGANÇA,R$ 370.61
2025160101OB00558,28/01/2025,2025160101DL000311,160101,MARCIA MARIA DA SILVA ARAUJO,DIARIAS PRD 105777 31 / 01 A 01 / 02 / 2025 BELEM - BRAGANÇA,R$ 370.61
2025160101OB00559,24/01/2025,2024160101DL019079,160101,TATIANE IBIAPINA TEIXEIRA,"REGULARIZAÇÃO REFERENTE AO PAGAMENTO ATRAVÉS DE OFÍCIO DA NF: 872/24, REF. 12ª MEDIÇÃO, DOS SERVIÇOS DE CONSTRUÇÃO DE CRECHE PADRÃO SEDUC,NO MUNICÍPIO DE MARABÁ / PA, LOTE:3, CTO.019/22, RETENÇÃO I.R.. CONSIDERANDO O ATESTO DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO PARA PGTO DO SECRETÁRIO ADJUNTO DE INFRAESTRUTURA.","R$ 193,656.15"
2025160101OB00560,24/01/2025,2024160101DL019079,160101,TATIANE IBIAPINA TEIXEIRA,"REGULARIZAÇÃO REFERENTE AO PAGAMENTO ATRAVÉS DE OFÍCIO DO I.R.- NF: 872/24, REF. 12ª MEDIÇÃO, DOS SERVIÇOS DE CONSTRUÇÃO DE CRECHE PADRÃO SEDUC,NO MUNICÍPIO DE MARABÁ / PA, LOTE:3, CTO.019/22. CONSIDERANDO O ATESTO DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO PARA PGTO DO SECRETÁRIO ADJUNTO DE INFRAESTRUTURA.","R$ 2,352.10"
2025160101OB00561,28/01/2025,2025160101DL000313,160101,MARCIA MARIA DA SILVA ARAUJO,DIARIAS PRD 105778 31 / 01 A 01 / 02 / 2025 BELEM - BRAGANÇA,R$ 370.61
2025160101OB00562,28/01/2025,2025160101DL000312,160101,LEA FERREIRA DA SILVA,PAG REF DIARIAS PRD 105775 PER 31/01 A 02/02/25 MUN. BELÉM/BR4AGANÇA,R$ 370.61
2025160101OB00563,28/01/2025,2024160101DL019125,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT ISS, KAPA, CONT: 229/18, BELÉM, NF 11713616/24, SETEMBRO DE 2024. PROCESSO: 1199420/24.","R$ 2,328.46"
2025160101OB00564,28/01/2025,2025160101DL000314,160101,MARCIA MARIA DA SILVA ARAUJO,DIARIAS PRD 105779 31 / 01 A 01 / 02 / 2025 BELEM - BRAGANÇA,R$ 370.61
2025160101OB00565,24/01/2025,2024160101DL018729,160101,TATIANE IBIAPINA TEIXEIRA,"REGULARIZAÇÃO REFERENTE AO PAGAMENTO ATRAVÉS DE OFÍCIO DA NF: 52/2024, REF. AO REAJUSTE FINANCEIRO DOS SERVIÇOS DE CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE TERRA ALTA/PA, CONTRATO:060/2022, LOTE: 15, RETENÇÃO ISS / I.R.. CONSIDERANDO O ATESTO DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO PARA PAGAMENTO DO SECRETÁRIO ADJUNTO DE INFRAESTRUTURA.","R$ 36,094.76"
2025160101OB00566,24/01/2025,2024160101DL018729,160101,TATIANE IBIAPINA TEIXEIRA,"REGULARIZAÇÃO REFERENTE AO PAGAMENTO ATRAVÉS DE OFÍCIO DO I.R.-NF: 52/2024, REF. AO REAJUSTE FINANCEIRO DOS SERVIÇOS DE CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE TERRA ALTA/PA, CONTRATO:060/2022, LOTE: 15. CONSIDERANDO O ATESTO DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO PARA PAGAMENTO DO SECRETÁRIO ADJUNTO DE INFRAESTRUTURA.",R$ 449.78
2025160101OB00567,28/01/2025,2024160101DL019125,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT ISS, KAPA, SANTA BARBARA, SETEMBRO DE 2024, CONTRATO 229/18. PROCESSO: 1199420/24.","R$ 2,481.58"
2025160101OB00568,24/01/2025,2024160101DL018727,160101,TATIANE IBIAPINA TEIXEIRA,"REGULARIZAÇÃO REFERENTE AO PAGAMENTO ATRAVÉS DE OFÍCIO DA NF: 50/2024 - REAJUSTE CONTRATUAL DA 10ª MEDIÇÃO DOS SERVIÇOS DE CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE MARAPANIM/PA, CONTRATO: 059/2022, LOTE: 15. RETENÇOES DE I.R. E ISS. CONSIDERANDO O ATESTO DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 33,017.67"
2025160101OB00569,28/01/2025,2024160101DL019125,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT ISS, KAPA, MARITUBA, NF 11713618/24, CONTRATO 229/18. PROCESSO: 1199420/24.","R$ 13,264.71"
2025160101OB00570,28/01/2025,2024160101DL019125,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT ISS, KAPA, BENEVIDES, SETEMBRO DE 2024, CONTRATO 229/18, NF 11713619/24. PROCESSO: 119420/24.","R$ 3,827.70"
2025160101OB00571,28/01/2025,2025160101DL000303,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. DECISAO JUDICIAL (BOLETO) DA FOLHA DE JANEIRO/2025,"R$ 23,099.92"
2025160101OB00572,28/01/2025,2024160101DL018727,160101,TATIANE IBIAPINA TEIXEIRA,"REGULARIZAÇÃO REFERENTE AO PAGAMENTO ATRAVÉS DE OFÍCIO D0 I.R.- NF: 50/2024 - REAJUSTE CONTRATUAL DA 10ª MEDIÇÃO DOS SERVIÇOS DE CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE MARAPANIM/PA, CONTRATO: 059/2022, LOTE: 15. CONSIDERANDO O ATESTO DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.",R$ 411.44
2025160101OB00573,24/01/2025,2024160101DL018727,160101,TATIANE IBIAPINA TEIXEIRA,"REGULARIZAÇÃO REFERENTE AO PAGAMENTO ATRAVÉS DE OFÍCIO D0 ISS - NF: 50/2024 - REAJUSTE CONTRATUAL DA 10ª MEDIÇÃO DOS SERVIÇOS DE CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE MARAPANIM/PA, CONTRATO: 059/2022, LOTE: 15. CONSIDERANDO O ATESTO DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.",R$ 857.16
2025160101OB00574,28/01/2025,2024160101DL019122,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT ISS, KAPA, BELEM, CONTRATO 229/18, SETEMBRO DE 2024, NF 11713612/24. PROCESSO: 1199420/24.","R$ 3,295.17"
2025160101OB00575,28/01/2025,2025160101DL000303,160101,ROSEMARY SANTOS DOS REIS,PAGTO REF. DECISAO JUDICIAL DA FOLHA DE JANEIRO/2025,"R$ 3,944.57"
2025160101OB00576,28/01/2025,2024160101DL019255,160101,PAULO JORGE BRITO BORGES,PGT. ISS SANTARÉM,"R$ 2,431.92"
2025160101OB00577,28/01/2025,2024160101DL019122,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT ISS, KAPA, SANTA BARBARA, SETEMBRO DE 2024, CONTRATO 229/18, NF 11713613/24. PROCESSO: 1199420/24.","R$ 2,832.87"
2025160101OB00578,28/01/2025,2024160101DL019255,160101,PAULO JORGE BRITO BORGES,PGT. ISS SANTARÉM,R$ 607.97
2025160101OB00579,24/01/2025,2024160101DL018726,160101,TATIANE IBIAPINA TEIXEIRA,"REGULARIZAÇÃO REFERENTE AO PAGAMENTO ATRAVÉS DE OFÍCIO DA NF: 53/2024 - REAJUSTE FINANCEIRO DA 10ª MEDIÇÃO - CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE CURUÇA/PA, CTO. Nº 058/2022, RETENÇÃO I.R. E ISS. CONSIDERANDO O ATESTO DO FISCAL NO SERVIÇO PRESTADO, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR.","R$ 35,324.45"
2025160101OB00580,24/01/2025,2024160101DL018726,160101,TATIANE IBIAPINA TEIXEIRA,"REGULARIZAÇÃO REFERENTE AO PAGAMENTO ATRAVÉS DE OFÍCIO DO I.R / NF: 53/2024 - REAJUSTE FINANCEIRO DA 10ª MEDIÇÃO - CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE CURUÇA/PA, CTO. Nº 058/2022. CONSIDERANDO O ATESTO DO FISCAL NO SERVIÇO PRESTADO, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR.",R$ 440.18
2025160101OB00581,24/01/2025,2024160101DL018726,160101,TATIANE IBIAPINA TEIXEIRA,"REGULARIZAÇÃO REFERENTE AO PAGAMENTO ATRAVÉS DE OFÍCIO DO ISS / NF: 53/2024 - REAJUSTE FINANCEIRO DA 10ª MEDIÇÃO - CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE CURUÇA/PA, CTO. Nº 058/2022. CONSIDERANDO O ATESTO DO FISCAL NO SERVIÇO PRESTADO, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR.",R$ 917.04
2025160101OB00582,28/01/2025,2024160101DL019122,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT ISS, KAPA, SETEMBRO DE 2024, CONTRATO 229/18, NF 11713614/24. PROCESSO: 1199420/24","R$ 1,427.70"
2025160101OB00583,28/01/2025,2025160101DL000308,160101,FABRICIO FARIAS MACHADO,PAGAMENTO FOPAG DE JANEIRO/2025 (FOLHA 01),"R$ 31,768,017.20"
2025160101OB00584,28/01/2025,2024160101DL019228,160101,TATIANE IBIAPINA TEIXEIRA,"REGULARIZAÇÃO REFERENTE AO PAGAMENTO ATRAVÉS DE OFÍCIO DA NF: 45/2024, REF. AOS SERVIÇOS DE CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE TERRA ALTA/PA, 9ª MEDIÇÃO, CONTRATO:060/2022, LOTE: 15, RETENÇÃO ISS / I.R.. CONSIDERANDO O ATESTO DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO PARA PAGAMENTO DO SECRETÁRIO ADJUNTO DE INFRAESTRUTURA.","R$ 244,478.20"
2025160101OB00585,28/01/2025,2024160101DL019122,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT ISS, KAPA, SETEMBRO DE 2024, CONTRATO 229/18, BENEVIDES, NF 11713615/24. PROCESSO: 1199420/24.","R$ 11,565.98"
2025160101OB00586,28/01/2025,2024160101DL019228,160101,TATIANE IBIAPINA TEIXEIRA,"REGULARIZAÇÃO REFERENTE AO PAGAMENTO ATRAVÉS DE OFÍCIO DO I.R.- NF: 45/2024, REF. AOS SERVIÇOS DE CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE TERRA ALTA/PA, 9ª MEDIÇÃO, CONTRATO:060/2022, LOTE: 15. CONSIDERANDO O ATESTO DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO PARA PAGAMENTO DO SECRETÁRIO ADJUNTO DE INFRAESTRUTURA.","R$ 3,046.46"
2025160101OB00587,28/01/2025,2024160101DL019228,160101,TATIANE IBIAPINA TEIXEIRA,"REGULARIZAÇÃO REFERENTE AO PAGAMENTO ATRAVÉS DE OFÍCIO DO ISS - NF: 45/2024, REF. AOS SERVIÇOS DE CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE TERRA ALTA/PA, 9ª MEDIÇÃO, CONTRATO:060/2022, LOTE: 15. CONSIDERANDO O ATESTO DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO PARA PAGAMENTO DO SECRETÁRIO ADJUNTO DE INFRAESTRUTURA.","R$ 6,346.79"
2025160101OB00588,28/01/2025,2025160101DL000308,160101,FABRICIO FARIAS MACHADO,PAGAMENTO ENCARGOS - IASEP - FOPAG DE JANEIRO/2025 (FOLHA 01),"R$ 13,577,209.42"
2025160101OB00589,28/01/2025,2024160101DL019119,160101,PAULO JORGE BRITO BORGES,PGT. ISS ANANIN NF.7292,"R$ 31,326.58"
2025160101OB00590,28/01/2025,2025160101DL000308,160101,FABRICIO FARIAS MACHADO,PAGAMENTO ENCARGOS - IRRF - FOPAG DE JANEIRO/2025 (FOLHA 01),"R$ 48,729,750.91"
2025160101OB00591,28/01/2025,2025160101DL000309,160101,FABRICIO FARIAS MACHADO,PAGAMENTO FOPAG - AUXILIO ALIMENTAÇÃO - DE JANEIRO/2025 (FOLHA 01),"R$ 13,092,532.59"
2025160101OB00592,28/01/2025,2024160101DL019120,160101,PAULO JORGE BRITO BORGES,PGT. ISS BELEM,"R$ 5,909.88"
2025160101OB00593,28/01/2025,2024160101DL019120,160101,PAULO JORGE BRITO BORGES,PGT. ISS ananin,"R$ 45,015.08"
2025160101OB00594,28/01/2025,2025160101DL000210,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT ISS, KAPA, OUTUBRO DE 2024, CONTRATO 332/18, NF 11713688. PROCESSO: 1242284/24.","R$ 14,042.22"
2025160101OB00595,28/01/2025,2025160101DL000210,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT ISS, KAPA, OUTUBRO DE 2024, CONTRATO 332/18, NF 11713689/24. PROCESSO: 1242284/24.","R$ 13,699.94"
2025160101OB00596,28/01/2025,2025160101DL000323,160101,MARCIA MARIA DA SILVA ARAUJO,"DIARIAS PRD 105807 28 / 01 A 01 / 02 / 2025 BELEM BRAGANÇA OBS: PAGO NA CONTA QUE CONSTA NAS OBS"" em virtude da conta do PRD está diferente ( 22650920)","R$ 1,111.82"
2025160101OB00597,28/01/2025,2025160101DL000246,160101,TATIANE IBIAPINA TEIXEIRA,"PGTO I.R./ NF: 27/2025, REFERENTE A AQUISIÇÃO DE MERENDA ESCOLAR, ATENDENDO OS PROGRAMAS: AEE, FUNDAMENTAL, EJA, MÉDIO E INTEGRAL, PLANO INTERNO: 1010008477C, AÇÃO: 28.2882, CTO.066/2024. CONSIDERANDO O ATESTO O FISCAL NA ENTREGA, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","-R$ 8,318.88"
2025160101OB00598,28/01/2025,2025160101DL000325,160101,MARCIA MARIA DA SILVA ARAUJO,DIARIAS PRD 105781 27 A 28 / 01 / 2025 BEL / CAST OBS PAGO NESTA DATA EM VIRTUDE DE TER SIDO TRAMITADO HOJE,R$ 370.61
2025160101OB00599,28/01/2025,2024160101DL018716,160101,Marcos Roberto Nascimento da Silva,"REGULARIZAÇÃO DO PAGAMENTO ATRAVÉS DE OFÍCIO Nº 022/2025 DA NF: 51/2024, RETENÇÃO IRRF E ISS, REF. AOS SERVIÇOS DE CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE IGARAPÉ-AÇU/PA, REAJUSTE DA 10ª MEDIÇÃO, CONTRATO: 061/2022, LOTE: 15. CONSIDERANDO O ATESTO DO FISCAL NO SERVIÇO PRESTADO, CONFORMIDADE DO NCI E AUTORIZO PARA PAGAMENTO DO SECRETÁRIO ADJUNTO DE INFRAESTRUTURA.","R$ 33,959.97"
2025160101OB00600,28/01/2025,2024160101DL018716,160101,Marcos Roberto Nascimento da Silva,"REGULARIZAÇÃO DO PAGAMENTO ATRAVÉS DE OFÍCIO Nº 022/2025 DO IRRF DA NF: 51/2024, REF. AOS SERVIÇOS DE CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE IGARAPÉ-AÇU/PA, REAJUSTE DA 10ª MEDIÇÃO, CONTRATO: 061/2022, LOTE: 15. CONSIDERANDO O ATESTO DO FISCAL NO SERVIÇO PRESTADO, CONFORMIDADE DO NCI E AUTORIZO PARA PAGAMENTO DO SECRETÁRIO ADJUNTO DE INFRAESTRUTURA.",R$ 423.18
2025160101OB00601,28/01/2025,2024160101DL018716,160101,Marcos Roberto Nascimento da Silva,"REGULARIZAÇÃO DO PAGAMENTO ATRAVÉS DE OFÍCIO Nº 022/2025 DO ISS DA NF: 51/2024, REF. AOS SERVIÇOS DE CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE IGARAPÉ-AÇU/PA, REAJUSTE DA 10ª MEDIÇÃO, CONTRATO: 061/2022, LOTE: 15. CONSIDERANDO O ATESTO DO FISCAL NO SERVIÇO PRESTADO, CONFORMIDADE DO NCI E AUTORIZO PARA PAGAMENTO DO SECRETÁRIO ADJUNTO DE INFRAESTRUTURA.",R$ 881.62
2025160101OB00602,28/01/2025,2024160101DL018578,160101,Marcos Roberto Nascimento da Silva,"REGULARIZAÇÃO DO PAGAMENTO ATRAVÉS DE OFÍCIO Nº 023/2025 DA NF 44/2024, RETENÇÃO IRRF E ISS, REF. A CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, 12ª MEDIÇÃO, LOCALIZADA NO MUNICÍPIO DE CURUÇA/PA, CTO. Nº 058/2022. CONSIDERANDO O ATESTO DO FISCAL NO SERVIÇO PRESTADO, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR.","R$ 160,184.99"
2025160101OB00603,28/01/2025,2024160101DL018578,160101,Marcos Roberto Nascimento da Silva,"REGULARIZAÇÃO DO PAGAMENTO ATRAVÉS DE OFÍCIO Nº 023/2025 DO IRRF DA NF 44/2024, REF. A CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, 12ª MEDIÇÃO, LOCALIZADA NO MUNICÍPIO DE CURUÇA/PA, CTO. Nº 058/2022. CONSIDERANDO O ATESTO DO FISCAL NO SERVIÇO PRESTADO, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR.","R$ 1,996.07"
2025160101OB00604,28/01/2025,2024160101DL018578,160101,Marcos Roberto Nascimento da Silva,"REGULARIZAÇÃO DO PAGAMENTO ATRAVÉS DE OFÍCIO Nº 023/2025 DO ISS DA NF 44/2024, REF. A CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, 12ª MEDIÇÃO, LOCALIZADA NO MUNICÍPIO DE CURUÇA/PA, CTO. Nº 058/2022. CONSIDERANDO O ATESTO DO FISCAL NO SERVIÇO PRESTADO, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR.","R$ 4,158.49"
2025160101OB00605,28/01/2025,2024160101DL018681,160101,Marcos Roberto Nascimento da Silva,"REGULARIZAÇÃO DO PAGAMENTO ATRAVÉS DE OFÍCIO Nº 024/2025 DA NF 48/2024, RETENÇÃO IRRF E ISS, REF. A CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, NO MUNICÍPIO DE MAGALHAES BARATA/PA, CTO. Nº.062/2022, 12ª. BM. CONSIDERANDO O ATESTO DO FISCAL NO SERVIÇO PRESTADO, CONFORMIDADE NO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 114,051.24"
2025160101OB00606,28/01/2025,2024160101DL018681,160101,Marcos Roberto Nascimento da Silva,"REGULARIZAÇÃO DO PAGAMENTO ATRAVÉS DE OFÍCIO Nº 024/2025 DO IRRF DA NF 48/2024, REF. A CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, NO MUNICÍPIO DE MAGALHAES BARATA/PA, CTO. Nº.062/2022, 12ª. BM. CONSIDERANDO O ATESTO DO FISCAL NO SERVIÇO PRESTADO, CONFORMIDADE NO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 1,421.20"
2025160101OB00607,28/01/2025,2024160101DL018681,160101,Marcos Roberto Nascimento da Silva,"REGULARIZAÇÃO DO PAGAMENTO ATRAVÉS DE OFÍCIO Nº 024/2025 DO ISS DA NF 48/2024, REF. A CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, NO MUNICÍPIO DE MAGALHAES BARATA/PA, CTO. Nº.062/2022, 12ª. BM. CONSIDERANDO O ATESTO DO FISCAL NO SERVIÇO PRESTADO, CONFORMIDADE NO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 2,960.83"
2025160101OB00608,28/01/2025,2024160101DL018732,160101,Marcos Roberto Nascimento da Silva,"REGULARIZAÇÃO DO PAGAMENTO ATRAVÉS DE OFÍCIO Nº 026/2025 DA NF: 618/2024, RETENÇÃO IRRF, REAJUSTE DE MEDIÇÕES NO EXERCÍCIO CORRENTE, REF. AOS SERVIÇOS DE CONSTRUÇÃO DE CRECHE PADRÃO SEDUC, LOCALIZADA NO MUNICÍPIO DE ANANINDEUA/PA, CONTRATO: 024/2022. CONSIDERANDO O ATESTO DO FISCAL, CONFORMIDADE DO NCI E AUTORIZO SUPERIOR PARA PAGAMENTO.","R$ 374,024.97"
